"fromsite", "positionType", "positionName", "salary", "education", "city", "workYear", "jobDes", "company", "companySize", "financeStage", "industryField", "rate", "number"
"前程无忧", "JavaScript", "JavaScript程序员", "3000-5000/月", "大专", "三亚", "", "职位描述：1、掌握 HTML/CSS/JS 相关知识；2、掌握原生javascript开发以及常用JS框架（如：jQuery、Zeptojs），有 BackboneJS、AngularJS、ReactJS 等前端 MVC 框架实践经验优先考虑；3、熟悉Ajax以及Json等数据交换格式，良好的编码习惯；4、掌握一门服务端脚本语言，如有php/nodejs等优先；5、熟悉 Grunt/Gulp、SeaJS/RequireJS、HTML5 的优先考虑；6、具备移动端web开发经验者优先；7、善于沟通和逻辑表达，良好的团队合作精神和积极主动的沟通意识，乐于与同事分享开发经验；8、负责前端与后台服务数据交互设计与开发，负责前端与后台服务数据交互设计与开发，同后台相关开发人员协作，获取后端数据后进行效果展示。工作时间： 周一至周六 上午9：00-12：00   下午13：30-18：30 （法定节假日正常放假）联系电话：0898-88660976职能类别：互联网软件开发工程师手机应用开发工程师举报分享", "海南八渡电子商务有限公司", "50-150人            ", "民营公司        ", "互联网/电子商务    ", "", "招聘2人"
"前程无忧", "JavaScript", "JavaScript工程师", "6000-10000/月", "本科", "广州", "2年经验", "职位描述：岗位职责：1. 针对确认的需求说明书编写概要设计和详细设计文档；2. 在项目经理要求的进度范围内有效完成开发任务；3. 负责WEB前端架构设计，配合项目组内其他工作，保持与其他成员的良好沟通，推进项目进度，保证项目质量；4. 前沿技术的跟踪、技术预研、技术攻坚。任职要求：1. 计算机相关专业，本科以上学历，1年以上项目实践经验；2. 掌握HTML5/JavaScript/CSS3，熟练使用jquery并精通ajax；3. 从事过javascript代码优化工作且懂得部分javascript高性能写法，熟悉常用的前端性能优化原理及手段以及性能分析工具；4. 能够理解后端架构，与后端工程师配合，为后台工程师编写数据接口，为项目提供最优化的技术解决方案；5. 能够承担javascript框架设计工作，且熟悉highcharts、bootstraps、openlayers者优先；6. 有良好的沟通协调能力，有上进心，有责任心，思维逻辑性强；7. 有良好的编码风格和规范，熟悉SVN代码管理工具。办公地点：五山分点职能类别：软件工程师关键字：js前端前端工程师软件开发举报分享", "广州数鹏通科技有限公司", "50-150人            ", "民营公司        ", "计算机软件,互联网/电子商务    ", "", "招聘3人"
"前程无忧", "JavaScript", "前端开发工程师（html&javascript/ajax）", "3000-6000/月", "", "成都", "", "职位描述：职位描述：1、 Web前端表现层与前后端交互的架构设计和开发；2、 javascript程序模块开发，通用类库、框架编写；3、系统UI设计4、进行部分html和css的制作5、技术文档编写；6、软件测试；7、日常程序维护。任职要求：1、专业不限，大专及以上学历；2、具备科学、系统、严谨的工作思路方法、积极主动向上，有责任心；3、性格要求开朗、善于沟通、做事条理型强；4、有一定的个人管理能力。职能类别：Web前端开发软件工程师举报分享", "重庆卓睿信息技术有限公司", "10000人以上            ", "民营公司        ", "计算机软件,通信/电信/网络设备    ", "", "招聘4人"
"前程无忧", "JavaScript", "javascript开发工程师", "10000-14999/月", "本科", "北京", "", "职位描述：岗位描述负责公司移动端App的开发与维护。以基于React Native的跨平台移动开发技术为主，同时会涉及原生App、Web、微信公众号开发等方向。职位要求计算机相关专业本科以上学历。有两年以上Web前端或App开发工作经验。能够熟练使用Javascript语言，了解Nodejs及其相关工具，了解ES6、JSX等新技术。能够熟练使用HTML/CSS，了解前端常用开发与调试工具。有Android开发的经验者优先。有良好的团队合作意识，喜欢了解并学习新技术。职能类别：Web前端开发举报分享", "万户良方（北京）健康管理有限公司", "少于50人            ", "外资（非欧美）        ", "互联网/电子商务,医疗/护理/卫生    ", "", "招聘若干人"
"前程无忧", "JavaScript", "网站平台开发工程师(PHP&amp;Javascript)", "2000-3000/月", "本科", "南京", "无工作经验", "职位描述：职位描述及要求：1. 负责的开发和维护工作；2. 熟悉HTML，CSS，JavaScript，JQuery3. 熟练使用Photoshop等工具，能进行简单的页面制作和切图工作；4. 能够熟练进行浏览器兼容性问题的处理；5. 具有良好的沟通、理解能力；工作敬业，有责任心；有以下能力者优先考虑：1. 熟悉PHP语言2. 熟悉MySql数据库3. 熟悉UBUNTU/Linux操作系统4. 有过HTML5 和 CSS3开发经验学习能力强者可放宽要求，优先考虑！职能类别：软件工程师关键字：HTMLJavascrptJqueryCSSPHP网站开发周末双休节日福利举报分享", "上海昂毅多媒体科技有限公司", "少于50人            ", "民营公司        ", "互联网/电子商务,计算机软件    ", "", "招聘2人"
"前程无忧", "JavaScript", "高级JavaScript前端开发工程师", "10000-14999/月", "大专", "无锡", "5-7年经验", "职位描述：工作职责：1.熟悉JavaScript开发、JS面向对象的开发方式；2.掌握常用的HTML,CSS；3.精通JAVASCRIPT脚本；4.了解AJAX工作原理，熟练掌握异步传输；5.熟悉正则表达式，能根据需求，对网页输入框字符进行限制；6.掌握浏览器兼容性，最少了解两种：IE和FIREFOX；7.思路清晰，具有良好的沟通能力、团队配合精神,对新技术敏感。职位要求：工作年限:5年左右实际工作经验任职要求1.精通Javascript编程，熟悉对象化Javascript编程，了解浏览器之间的差异，写出的代码具有良好的的兼容性；2.具有良好的JS，bug定位和修复能力；3.熟悉使用Ajax与Json技术应用；4.习惯把常用功能整理成框架；5.具备一定的UI经验优势条件：精通任意一种JS框架，精通jQuery。职能类别：Web前端开发高级软件工程师举报分享", "萨孚凯信息系统（无锡）有限公司", "150-500人            ", "外资（欧美）        ", "计算机服务(系统、数据服务、维修),计算机软件    ", "", "招聘1人"
"前程无忧", "JavaScript", "前端开发（熟悉javascript）", "5000-10000/月", "", "广州-萝岗区", "2年经验", "职位描述：职责1、负责ios、Android平台客户端开发工作；2、协助产品项目测试、系统交付工作；3、协助ios、Android平台应用发布；4、学习和研究新技术,提高产品质量与开发速度 。要求1、专科以上学历，计算机相关专业毕业，1年以上开发经验；2、熟悉HTML5、javascript、es6、react、react native；3、熟悉HTTP协议，JSON格式，XML格式；4、具备一定阅读英语文档能力，具有较强的学习能力，对APP开发有浓厚兴趣；5、对ios或android有了解者优先；6、了解或熟悉react native者优先；7、公司采用非原生APP开发技术，企业提供免费培训学习。职能类别：软件工程师Web前端开发关键字：javascriptreact举报分享", "广州市乐商软件科技有限公司", "50-150人            ", "民营公司        ", "互联网/电子商务,计算机软件    ", "", "招聘5人"
"前程无忧", "JavaScript", "高级JavaScript工程师", "13000-18000/月", "大专", "深圳-南山区", "3-4年经验", "职位描述：要求：1、三年以上网站相关经验，熟悉网站前台界面；2、精通JavaScript语言， 熟悉HTML 5 语言及CSS 3。3、熟悉主流前端框架，包括了AngularJS 2，React或JQuery4、了解主流浏览器兼容性解决方法5、较强的分析问题和解决问题的能力；6、责任心强、学习能力强，有良好的团队合作精神。岗位职责：1、负责各类网站产品的电脑端、手机端开发工作,前端的性能和体验优化；2、有效地进行团队配合，有效地获取和满足需求，有效沟通。职能类别：Web前端开发举报分享", "深圳市迷雾科技有限公司", "少于50人            ", "外资（欧美）        ", "互联网/电子商务    ", "", "招聘1人"
"前程无忧", "JavaScript", "web前端工程師(javascript)", "10000-15000/月", "大专", "深圳-宝安区", "3-4年经验", "职位描述：工作职责： - 负责互联网商业产品Web(或Mobile)端的高效研发、保障用戶体验、性能优化、安全保障 - 前后端开发、多端开发結合、开源社区使用实践跟搜索 - 公司前后手机端全部主要語言會是Javascripts、統一使用Macbook Air 需求： -对互联网/Web/Mobile/前端有强烈兴趣和深入理解，有至少1年的學校外獨立开发经验 -英文基础要好 能独立查阅英文资料 -精通Javascript等Web开发技术，熟悉页面架构和布局以及跨浏览器、讲究体验和执行性能 -熟练页面制作技术（HTML5/CSS3），保证良好兼容性和符合语义化 -熟悉基础框架（如jQuery/Bootstrap等） -熟悉基础前后台交互技术（表单、Ajax、HTTP协议等） -实际使用过前端调试工具（开发者工具、网络抓包等），了解TDD的重要，曾經实际实践TDD加分 -迅速习惯团队开发环境并能实际使用跟遵守(或推动改进) 懂版本控制的多人开发模式，项目与事务跟踪工具 -良好的学习能力、沟通能力、思路清晰，好的动手能力与逻辑分析 加分系列： -有以下相关经验者加分：组件化开发、框架开发、性能优化、web安全、前端工程化、移动端开发、后端开发、交互或产品设计、参与开源项目等等 -有以下特定经验者加分：AngularJS、Backbone、ReactJS、Django、Python、NodeJS、Docker、AWS、NonSQL、Jenkins、Agile、Scrum、Puppet、Chef、Vagrant 职能类别：软件工程师系统工程师关键字：web前端工程师webjava前端工程师高级软件工程师软件工程师举报分享", "深圳市海瑞软件服务有限公司", "少于50人            ", "民营公司        ", "计算机硬件,计算机软件    ", "", "招聘若干人"
"前程无忧", "JavaScript", "游戏开发工程师（unity3D/Javascript）", "7000-12000/月", "本科", "广州-天河区", "", "职位描述：职位职责：负责根据策划需求，完成移动休闲游戏（客户端）程序的研发任务任职要求：1. 计算机相关专业，两年以上的unity3D开发经验2. 熟悉Javascript/C/C#等编程语言，有良好的代码风格3. 具有良好的学习新技术的习惯4. 热爱休闲游戏者优先我们的回报：1.一份令你满意的薪酬，具体根据能力而定，不封顶2.工作环境：交通便利的办公地点，公交地铁均可直达，舒适开放的办公室环境，以及配备微波炉和冰箱3.福利制度：按照国家规定缴纳相关的保险，包括基本医疗保险、养老保险、工伤保险、失业保险、生育保险。下午茶、节假日礼品以及不定期员工聚餐和活动等等。4.假期安排：享有国家法定节假日，并享有公司福利假期，包括带薪年假，婚假，产假，陪产假等等5.轻松有活力的工作氛围，飞速的成长环境，广阔的发展前景公司全名：广州咫尺信息科技有限公司投递简历： hr@umoni.com (如有代表作品，请随简历附上)职能类别：多媒体/游戏开发工程师手机应用开发工程师关键字：游戏开发工程师程序员程序unityu3dcc++javascripit举报分享", "广州咫尺信息科技有限公司", "少于50人            ", "民营公司        ", "网络游戏    ", "", "招聘若干人"
